...1,mun,gini,mes,year,cve,mun_name,trat,pto,trat_1,mean_t1,trat_2,month,dia,date
260,K83,0.2699604743083,Marzo,2003,K83,Madero,1,0,1,0.05555555555555555,1,3,1,2003-03-01
261,K84,0.336699378940881,Marzo,2003,K84,Salvador Escalante,1,0,1,0.05555555555555555,1,3,1,2003-03-01
262,K85,0.325710325710326,Marzo,2003,K85,Tingambato,1,0,1,0.05555555555555555,1,3,1,2003-03-01
263,K86,0.146990740740741,Marzo,2003,K86,Tzintzuntzan,1,0,1,0.05555555555555555,1,3,1,2003-03-01
264,L22,0.261748633879781,Marzo,2003,L22,Angamacutiro,0,0,0,0,0,3,1,2003-03-01
265,L23,0.198920713989207,Marzo,2003,L23,Jose Sixto Verduzco,0,0,0,0,0,3,1,2003-03-01
266,L24,0.340194174757281,Marzo,2003,L24,Morelos,0,0,0,0,0,3,1,2003-03-01
267,L25,0.279815892784622,Marzo,2003,L25,Panindicuaro,0,0,0,0,0,3,1,2003-03-01
268,L26,0.46782464846981,Marzo,2003,L26,Penjamillo,0,0,0,0,0,3,1,2003-03-01
269,L27,0.372673434856176,Marzo,2003,L27,Puruandiro,0,0,0,0,0,3,1,2003-03-01
270,M45,0.1,Marzo,2003,M45,Churumuco,0,0,0,0,0,3,1,2003-03-01
271,N97,0.383904692438609,Marzo,2003,N97,Tlalpujahua,0,0,0,0,0,3,1,2003-03-01
272,O21,0.383415435139573,Marzo,2003,O21,Tepalcatepec,0,0,0,0,0,3,1,2003-03-01
273,O22,0.362846768336964,Marzo,2003,O22,Buenavista,0,0,0,0,0,3,1,2003-03-01
274,O23,0.207261292166953,Marzo,2003,O23,Pajacuaran,0,0,0,0,0,3,1,2003-03-01
275,O24,0.410176164299062,Marzo,2003,O24,Zinapecuaro,1,0,1,0.05555555555555555,1,3,1,2003-03-01
276,O25,0.222670431625655,Marzo,2003,O25,Querendaro,0,0,0,0,0,3,1,2003-03-01
277,O26,0.2172034564022,Marzo,2003,O26,Indaparapeo,0,0,0,0,0,3,1,2003-03-01
278,O27,0.243652457488936,Marzo,2003,O27,Ocampo,1,0,1,0.05555555555555555,1,3,1,2003-03-01
279,O28,0.368976651763537,Marzo,2003,O28,Vista Hermosa,0,0,0,0,0,3,1,2003-03-01
280,O29,0.313890926876987,Marzo,2003,O29,Tanhuato,0,0,0,0,0,3,1,2003-03-01
281,O30,0.245140480434598,Marzo,2003,O30,Brisenas,0,0,0,0,0,3,1,2003-03-01
282,O31,0,Marzo,2003,O31,Zinaparo,0,0,0,0,0,3,1,2003-03-01
283,O32,0.252789612497464,Marzo,2003,O32,Churintzio,0,0,0,0,0,3,1,2003-03-01
284,O33,0.374467124397402,Marzo,2003,O33,Numaran,0,0,0,0,0,3,1,2003-03-01
285,O34,0.35557807946161,Marzo,2003,O34,Maravatio,0,0,0,0,0,3,1,2003-03-01
286,O35,0.415483468086505,Marzo,2003,O35,Contepec,0,0,0,0,0,3,1,2003-03-01
287,O36,0.400154106950223,Marzo,2003,O36,Huetamo,0,0,0,0,0,3,1,2003-03-01
288,O37,0.237410490772545,Marzo,2003,O37,San Lucas,0,0,0,0,0,3,1,2003-03-01
289,O39,0.33822085535245,Marzo,2003,O39,Tangancicuaro,1,0,1,0.05555555555555555,1,3,1,2003-03-01
290,O40,0.347358685104318,Marzo,2003,O40,Purepero,1,0,1,0.05555555555555555,1,3,1,2003-03-01
291,O41,0.235897435897436,Marzo,2003,O41,Tlazazalca,0,0,0,0,0,3,1,2003-03-01
292,O43,0.49020618556701,Marzo,2003,O43,Cojumatlan de Regules,0,0,0,0,0,3,1,2003-03-01
293,O44,0.214367450731087,Marzo,2003,O44,Irimbo,0,0,0,0,0,3,1,2003-03-01
294,O45,0.158730158730159,Marzo,2003,O45,Aporo,0,0,0,0,0,3,1,2003-03-01
295,O46,0.382388353334645,Marzo,2003,O46,Tuxpan,1,0,1,0.05555555555555555,1,3,1,2003-03-01
296,O47,0.17741935483871,Marzo,2003,O47,Senguio,0,0,0,0,0,3,1,2003-03-01
297,O48,0.222728752849235,Marzo,2003,O48,Charo,0,0,0,0,0,3,1,2003-03-01
298,O49,0.457441513190642,Marzo,2003,O49,Alvaro Obregon,0,0,0,0,0,3,1,2003-03-01
299,O50,0.314318762936807,Marzo,2003,O50,Chavinda,0,0,0,0,0,3,1,2003-03-01
300,O51,0.289044289044289,Marzo,2003,O51,Tangamandapio,1,0,1,0.05555555555555555,1,3,1,2003-03-01
301,O52,0.404749117913714,Marzo,2003,O52,Ziracuaretiro,1,0,1,0.05555555555555555,1,3,1,2003-03-01
302,O53,0.292992453411366,Marzo,2003,O53,Nuevo Parangaricutiro,1,0,1,0.05555555555555555,1,3,1,2003-03-01
303,O54,0.251737559077009,Marzo,2003,O54,Coeneo,0,0,0,0,0,3,1,2003-03-01
304,O55,0.345811051693405,Marzo,2003,O55,Jimenez,0,0,0,0,0,3,1,2003-03-01
305,O56,0.343678055910835,Marzo,2003,O56,Yurecuaro,0,0,0,0,0,3,1,2003-03-01
306,O59,0.17071791972866,Marzo,2003,O59,Nahuatzen,0,0,0,0,0,3,1,2003-03-01
307,O60,0.220038632737045,Marzo,2003,O60,Ecuandureo,0,0,0,0,0,3,1,2003-03-01
308,O62,0.392956713132795,Marzo,2003,O62,Villamar,0,0,0,0,0,3,1,2003-03-01
309,O63,0.349867239632463,Marzo,2003,O63,Coalcoman,0,0,0,0,0,3,1,2003-03-01
310,O64,0.145833333333333,Marzo,2003,O64,Tiquicheo,0,0,0,0,0,3,1,2003-03-01
311,O65,0.25,Marzo,2003,O65,Tumbiscatio,0,0,0,0,0,3,1,2003-03-01
312,O66,0.361428571428571,Marzo,2003,O66,Tuzantla,0,0,0,0,0,3,1,2003-03-01
313,O67,0.188235294117647,Marzo,2003,O67,Aguililla,0,0,0,0,0,3,1,2003-03-01
314,O68,0.246315789473684,Marzo,2003,O68,Huaniqueo,0,0,0,0,0,3,1,2003-03-01
315,O69,0.275940533980582,Marzo,2003,O69,Ixtlan,0,0,0,0,0,3,1,2003-03-01
316,O70,0.283691756272401,Marzo,2003,O70,Tancitaro,1,0,1,0.05555555555555555,1,3,1,2003-03-01
317,O71,0,Marzo,2003,O71,Caracuaro,0,0,0,0,0,3,1,2003-03-01
318,O72,0.391447368421053,Marzo,2003,O72,Cuitzeo,0,0,0,0,0,3,1,2003-03-01
319,O73,0,Marzo,2003,O73,Chucandiro,0,0,0,0,0,3,1,2003-03-01
320,O74,0.293269230769231,Marzo,2003,O74,Santa Ana Maya,0,0,0,0,0,3,1,2003-03-01
321,O75,0.232048107534489,Marzo,2003,O75,Huandacareo,0,0,0,0,0,3,1,2003-03-01
322,O76,0.0892857142857142,Marzo,2003,O76,Copandaro,0,0,0,0,0,3,1,2003-03-01
323,O77,0.125,Marzo,2003,O77,Tzitzio,0,0,0,0,0,3,1,2003-03-01
324,O78,0.271665783430489,Marzo,2003,O78,Marcos Castellanos,0,0,0,0,0,3,1,2003-03-01
325,O79,0.213675213675214,Marzo,2003,O79,Juarez,1,0,1,0.05555555555555555,1,3,1,2003-03-01
326,O81,0.39438753426634,Marzo,2003,O81,Coahuayana,0,0,0,0,0,3,1,2003-03-01
327,O82,0.41144880320138,Marzo,2003,O82,Aquila,0,0,0,0,0,3,1,2003-03-01
328,C75,0.440154286490985,Abril,2003,C75,Apatzingan,1,0,1,0.05555555555555555,1,4,1,2003-04-01
329,C76,0.330887592969918,Abril,2003,C76,Arteaga,0,0,0,0,0,4,1,2003-04-01
330,C77,0.393114851364203,Abril,2003,C77,Cotija,1,0,1,0.05555555555555555,1,4,1,2003-04-01
331,C78,0.182539682539682,Abril,2003,C78,Charapan,0,0,0,0,0,4,1,2003-04-01
332,C79,0.238123633472471,Abril,2003,C79,Cheran,0,0,0,0,0,4,1,2003-04-01
333,C80,0.293120393120393,Abril,2003,C80,Chilchota,1,0,1,0.05555555555555555,1,4,1,2003-04-01
334,C81,0.323100023100023,Abril,2003,C81,Gabriel Zamora,0,0,0,0,0,4,1,2003-04-01
335,C82,0.456929192814133,Abril,2003,C82,Hidalgo,1,0,1,0.05555555555555555,1,4,1,2003-04-01
336,C83,0.464270477929014,Abril,2003,C83,Jacona,0,0,0,0,0,4,1,2003-04-01
337,C84,0.427417528052422,Abril,2003,C84,Jiquilpan,0,0,0,0,0,4,1,2003-04-01
338,C85,0.317150635208711,Abril,2003,C85,Jungapeo,1,0,1,0.05555555555555555,1,4,1,2003-04-01
339,C86,0.425499809183595,Abril,2003,C86,La Piedad,0,0,0,0,0,4,1,2003-04-01
340,C87,0.474527961618544,Abril,2003,C87,Lazaro Cardenas,0,0,0,0,0,4,1,2003-04-01
341,C88,0.46710555038638,Abril,2003,C88,Los Reyes,1,0,1,0.05555555555555555,1,4,1,2003-04-01
342,C89,0.465629336889628,Abril,2003,C89,Morelia,0,0,0,0,0,4,1,2003-04-01
343,C90,0.418320213388849,Abril,2003,C90,Mugica,0,0,0,0,0,4,1,2003-04-01
344,C92,0.257309941520468,Abril,2003,C92,Nuevo Urecho,0,0,0,0,0,4,1,2003-04-01
345,C93,0.182654704393835,Abril,2003,C93,Paracuaro,0,0,0,0,0,4,1,2003-04-01
346,C94,0.420016423321116,Abril,2003,C94,Paracho,0,0,0,0,0,4,1,2003-04-01
347,C95,0.459709515744174,Abril,2003,C95,Patzcuaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
348,C96,0.316712463161606,Abril,2003,C96,Periban,1,0,1,0.05555555555555555,1,4,1,2003-04-01
349,C97,0.36779012680341,Abril,2003,C97,Quiroga,1,0,1,0.05555555555555555,1,4,1,2003-04-01
350,C98,0.397231323175211,Abril,2003,C98,Sahuayo,0,0,0,0,0,4,1,2003-04-01
351,C99,0.458136880619547,Abril,2003,C99,Tacambaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
352,D01,0.494594243126774,Abril,2003,D01,Taretan,1,0,1,0.05555555555555555,1,4,1,2003-04-01
353,D02,0.39019129019129,Abril,2003,D02,Tinguindin,1,0,1,0.05555555555555555,1,4,1,2003-04-01
354,D03,0.523654582777813,Abril,2003,D03,Tocumbo,1,0,1,0.05555555555555555,1,4,1,2003-04-01
355,D04,0.387048192771084,Abril,2003,D04,Turicato,1,0,1,0.05555555555555555,1,4,1,2003-04-01
356,D05,0.440856218486544,Abril,2003,D05,Uruapan,1,0,1,0.05555555555555555,1,4,1,2003-04-01
357,D06,0.273686679174484,Abril,2003,D06,Venustiano Carranza,0,0,0,0,0,4,1,2003-04-01
358,D07,0.509234827537777,Abril,2003,D07,Zacapu,0,0,0,0,0,4,1,2003-04-01
359,D08,0.46455749315125,Abril,2003,D08,Zamora,0,0,0,0,0,4,1,2003-04-01
360,D09,0.451945943533855,Abril,2003,D09,Zitacuaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
361,D10,0.337500175454192,Abril,2003,D10,Tarimbaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
362,H44,0.199474079639369,Abril,2003,H44,Angangueo,0,0,0,0,0,4,1,2003-04-01
363,K77,0.184766584766585,Abril,2003,K77,Acuitzio,1,0,1,0.05555555555555555,1,4,1,2003-04-01
364,K78,0.376573282160653,Abril,2003,K78,Ario,1,0,1,0.05555555555555555,1,4,1,2003-04-01
365,K79,0.232281931464175,Abril,2003,K79,Erongaricuaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
366,K80,0.361759799833194,Abril,2003,K80,La Huacana,0,0,0,0,0,4,1,2003-04-01
367,K81,0.25,Abril,2003,K81,Huiramba,1,0,1,0.05555555555555555,1,4,1,2003-04-01
368,K82,0.350340136054422,Abril,2003,K82,Lagunillas,1,0,1,0.05555555555555555,1,4,1,2003-04-01
369,K83,0.272744360902256,Abril,2003,K83,Madero,1,0,1,0.05555555555555555,1,4,1,2003-04-01
370,K84,0.336338728176373,Abril,2003,K84,Salvador Escalante,1,0,1,0.05555555555555555,1,4,1,2003-04-01
371,K85,0.31973581973582,Abril,2003,K85,Tingambato,1,0,1,0.05555555555555555,1,4,1,2003-04-01
372,K86,0.13508064516129,Abril,2003,K86,Tzintzuntzan,1,0,1,0.05555555555555555,1,4,1,2003-04-01
373,L22,0.261748633879781,Abril,2003,L22,Angamacutiro,0,0,0,0,0,4,1,2003-04-01
374,L23,0.192957391377427,Abril,2003,L23,Jose Sixto Verduzco,0,0,0,0,0,4,1,2003-04-01
375,L24,0.311342592592593,Abril,2003,L24,Morelos,0,0,0,0,0,4,1,2003-04-01
376,L25,0.274560733384263,Abril,2003,L25,Panindicuaro,0,0,0,0,0,4,1,2003-04-01
377,L26,0.458234295415959,Abril,2003,L26,Penjamillo,0,0,0,0,0,4,1,2003-04-01
378,L27,0.377339619515281,Abril,2003,L27,Puruandiro,0,0,0,0,0,4,1,2003-04-01
379,M45,0.1,Abril,2003,M45,Churumuco,0,0,0,0,0,4,1,2003-04-01
380,N97,0.384395314192849,Abril,2003,N97,Tlalpujahua,0,0,0,0,0,4,1,2003-04-01
381,O21,0.392535621823034,Abril,2003,O21,Tepalcatepec,0,0,0,0,0,4,1,2003-04-01
382,O22,0.343953847232938,Abril,2003,O22,Buenavista,0,0,0,0,0,4,1,2003-04-01
383,O23,0.22463768115942,Abril,2003,O23,Pajacuaran,0,0,0,0,0,4,1,2003-04-01
384,O24,0.408111594133665,Abril,2003,O24,Zinapecuaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
385,O25,0.221245421245421,Abril,2003,O25,Querendaro,0,0,0,0,0,4,1,2003-04-01
386,O26,0.224346076458753,Abril,2003,O26,Indaparapeo,0,0,0,0,0,4,1,2003-04-01
387,O27,0.241283422459893,Abril,2003,O27,Ocampo,1,0,1,0.05555555555555555,1,4,1,2003-04-01
388,O28,0.375848032564451,Abril,2003,O28,Vista Hermosa,0,0,0,0,0,4,1,2003-04-01
389,O29,0.31101102287543,Abril,2003,O29,Tanhuato,0,0,0,0,0,4,1,2003-04-01
390,O30,0.25744459833795,Abril,2003,O30,Brisenas,0,0,0,0,0,4,1,2003-04-01
391,O31,0,Abril,2003,O31,Zinaparo,0,0,0,0,0,4,1,2003-04-01
392,O32,0.251288659793814,Abril,2003,O32,Churintzio,0,0,0,0,0,4,1,2003-04-01
393,O33,0.365996187800963,Abril,2003,O33,Numaran,0,0,0,0,0,4,1,2003-04-01
394,O34,0.352319407675599,Abril,2003,O34,Maravatio,0,0,0,0,0,4,1,2003-04-01
395,O35,0.388726325605325,Abril,2003,O35,Contepec,0,0,0,0,0,4,1,2003-04-01
396,O36,0.402887732202967,Abril,2003,O36,Huetamo,0,0,0,0,0,4,1,2003-04-01
397,O37,0.232436044291714,Abril,2003,O37,San Lucas,0,0,0,0,0,4,1,2003-04-01
398,O39,0.34,Abril,2003,O39,Tangancicuaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
399,O40,0.347457263392823,Abril,2003,O40,Purepero,1,0,1,0.05555555555555555,1,4,1,2003-04-01
400,O41,0.233870967741935,Abril,2003,O41,Tlazazalca,0,0,0,0,0,4,1,2003-04-01
401,O43,0.49020618556701,Abril,2003,O43,Cojumatlan de Regules,0,0,0,0,0,4,1,2003-04-01
402,O44,0.2119980290712,Abril,2003,O44,Irimbo,0,0,0,0,0,4,1,2003-04-01
403,O45,0.158730158730159,Abril,2003,O45,Aporo,0,0,0,0,0,4,1,2003-04-01
404,O46,0.385107931118118,Abril,2003,O46,Tuxpan,1,0,1,0.05555555555555555,1,4,1,2003-04-01
405,O47,0.17741935483871,Abril,2003,O47,Senguio,0,0,0,0,0,4,1,2003-04-01
406,O48,0.193548387096774,Abril,2003,O48,Charo,0,0,0,0,0,4,1,2003-04-01
407,O49,0.468829937802709,Abril,2003,O49,Alvaro Obregon,0,0,0,0,0,4,1,2003-04-01
408,O50,0.310836729801007,Abril,2003,O50,Chavinda,0,0,0,0,0,4,1,2003-04-01
409,O51,0.292354156731839,Abril,2003,O51,Tangamandapio,1,0,1,0.05555555555555555,1,4,1,2003-04-01
410,O52,0.403162845385068,Abril,2003,O52,Ziracuaretiro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
411,O53,0.292537061994609,Abril,2003,O53,Nuevo Parangaricutiro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
412,O54,0.252475247524753,Abril,2003,O54,Coeneo,0,0,0,0,0,4,1,2003-04-01
413,O55,0.333295454545455,Abril,2003,O55,Jimenez,0,0,0,0,0,4,1,2003-04-01
414,O56,0.343481912532245,Abril,2003,O56,Yurecuaro,0,0,0,0,0,4,1,2003-04-01
415,O59,0.159048507462687,Abril,2003,O59,Nahuatzen,0,0,0,0,0,4,1,2003-04-01
416,O60,0.204521276595745,Abril,2003,O60,Ecuandureo,0,0,0,0,0,4,1,2003-04-01
417,O62,0.351621621621622,Abril,2003,O62,Villamar,0,0,0,0,0,4,1,2003-04-01
418,O63,0.352237935559119,Abril,2003,O63,Coalcoman,0,0,0,0,0,4,1,2003-04-01
419,O64,0.145833333333333,Abril,2003,O64,Tiquicheo,0,0,0,0,0,4,1,2003-04-01
420,O65,0.25,Abril,2003,O65,Tumbiscatio,0,0,0,0,0,4,1,2003-04-01
421,O66,0.371611253196931,Abril,2003,O66,Tuzantla,0,0,0,0,0,4,1,2003-04-01
422,O67,0.188163688163688,Abril,2003,O67,Aguililla,0,0,0,0,0,4,1,2003-04-01
423,O68,0.248873873873874,Abril,2003,O68,Huaniqueo,0,0,0,0,0,4,1,2003-04-01
424,O69,0.250229568411387,Abril,2003,O69,Ixtlan,0,0,0,0,0,4,1,2003-04-01
425,O70,0.280927835051546,Abril,2003,O70,Tancitaro,1,0,1,0.05555555555555555,1,4,1,2003-04-01
426,O71,0,Abril,2003,O71,Caracuaro,0,0,0,0,0,4,1,2003-04-01
427,O72,0.381135261302124,Abril,2003,O72,Cuitzeo,0,0,0,0,0,4,1,2003-04-01
428,O73,0.375,Abril,2003,O73,Chucandiro,0,0,0,0,0,4,1,2003-04-01
429,O74,0.293269230769231,Abril,2003,O74,Santa Ana Maya,0,0,0,0,0,4,1,2003-04-01
430,O75,0.235484544695071,Abril,2003,O75,Huandacareo,0,0,0,0,0,4,1,2003-04-01
431,O76,0.0892857142857142,Abril,2003,O76,Copandaro,0,0,0,0,0,4,1,2003-04-01
432,O77,0.125,Abril,2003,O77,Tzitzio,0,0,0,0,0,4,1,2003-04-01
433,O78,0.274346753202853,Abril,2003,O78,Marcos Castellanos,0,0,0,0,0,4,1,2003-04-01
434,O79,0.213675213675214,Abril,2003,O79,Juarez,1,0,1,0.05555555555555555,1,4,1,2003-04-01
435,O81,0.388725128960943,Abril,2003,O81,Coahuayana,0,0,0,0,0,4,1,2003-04-01
436,O82,0.408292534506127,Abril,2003,O82,Aquila,0,0,0,0,0,4,1,2003-04-01
437,C75,0.440324004721313,Mayo,2003,C75,Apatzingan,1,0,1,0.05555555555555555,1,5,1,2003-05-01
438,C76,0.34502591655043,Mayo,2003,C76,Arteaga,0,0,0,0,0,5,1,2003-05-01
439,C77,0.393350434957115,Mayo,2003,C77,Cotija,1,0,1,0.05555555555555555,1,5,1,2003-05-01
440,C78,0.182539682539682,Mayo,2003,C78,Charapan,0,0,0,0,0,5,1,2003-05-01
441,C79,0.23469387755102,Mayo,2003,C79,Cheran,0,0,0,0,0,5,1,2003-05-01
442,C80,0.296536796536796,Mayo,2003,C80,Chilchota,1,0,1,0.05555555555555555,1,5,1,2003-05-01
443,C81,0.314738292011019,Mayo,2003,C81,Gabriel Zamora,0,0,0,0,0,5,1,2003-05-01
444,C82,0.46971198416266,Mayo,2003,C82,Hidalgo,1,0,1,0.05555555555555555,1,5,1,2003-05-01
445,C83,0.458932258073063,Mayo,2003,C83,Jacona,0,0,0,0,0,5,1,2003-05-01
446,C84,0.426599749058971,Mayo,2003,C84,Jiquilpan,0,0,0,0,0,5,1,2003-05-01
447,C85,0.309003436426117,Mayo,2003,C85,Jungapeo,1,0,1,0.05555555555555555,1,5,1,2003-05-01
448,C86,0.426000206222478,Mayo,2003,C86,La Piedad,0,0,0,0,0,5,1,2003-05-01
449,C87,0.473985047164227,Mayo,2003,C87,Lazaro Cardenas,0,0,0,0,0,5,1,2003-05-01
450,C88,0.470219375850851,Mayo,2003,C88,Los Reyes,1,0,1,0.05555555555555555,1,5,1,2003-05-01
451,C89,0.467210356612753,Mayo,2003,C89,Morelia,0,0,0,0,0,5,1,2003-05-01
452,C90,0.417596260571131,Mayo,2003,C90,Mugica,0,0,0,0,0,5,1,2003-05-01
453,C92,0.214285714285714,Mayo,2003,C92,Nuevo Urecho,0,0,0,0,0,5,1,2003-05-01
454,C93,0.172523554876496,Mayo,2003,C93,Paracuaro,0,0,0,0,0,5,1,2003-05-01
455,C94,0.423883585470431,Mayo,2003,C94,Paracho,0,0,0,0,0,5,1,2003-05-01
456,C95,0.460983545847279,Mayo,2003,C95,Patzcuaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
457,C96,0.323095004142342,Mayo,2003,C96,Periban,1,0,1,0.05555555555555555,1,5,1,2003-05-01
458,C97,0.377601451532098,Mayo,2003,C97,Quiroga,1,0,1,0.05555555555555555,1,5,1,2003-05-01
459,C98,0.404481571112097,Mayo,2003,C98,Sahuayo,0,0,0,0,0,5,1,2003-05-01
460,C99,0.464949554773352,Mayo,2003,C99,Tacambaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
461,D01,0.500567233900567,Mayo,2003,D01,Taretan,1,0,1,0.05555555555555555,1,5,1,2003-05-01
462,D02,0.400383412370094,Mayo,2003,D02,Tinguindin,1,0,1,0.05555555555555555,1,5,1,2003-05-01
463,D03,0.521086419753087,Mayo,2003,D03,Tocumbo,1,0,1,0.05555555555555555,1,5,1,2003-05-01
464,D04,0.386719321339769,Mayo,2003,D04,Turicato,1,0,1,0.05555555555555555,1,5,1,2003-05-01
465,D05,0.444851208862047,Mayo,2003,D05,Uruapan,1,0,1,0.05555555555555555,1,5,1,2003-05-01
466,D06,0.271750400603261,Mayo,2003,D06,Venustiano Carranza,0,0,0,0,0,5,1,2003-05-01
467,D07,0.504794018861435,Mayo,2003,D07,Zacapu,0,0,0,0,0,5,1,2003-05-01
468,D08,0.464886947914708,Mayo,2003,D08,Zamora,0,0,0,0,0,5,1,2003-05-01
469,D09,0.456787628769493,Mayo,2003,D09,Zitacuaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
470,D10,0.335660846812356,Mayo,2003,D10,Tarimbaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
471,H44,0.202755905511811,Mayo,2003,H44,Angangueo,0,0,0,0,0,5,1,2003-05-01
472,K77,0.184766584766585,Mayo,2003,K77,Acuitzio,1,0,1,0.05555555555555555,1,5,1,2003-05-01
473,K78,0.376297974142319,Mayo,2003,K78,Ario,1,0,1,0.05555555555555555,1,5,1,2003-05-01
474,K79,0.226126126126126,Mayo,2003,K79,Erongaricuaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
475,K80,0.367743717205192,Mayo,2003,K80,La Huacana,0,0,0,0,0,5,1,2003-05-01
476,K81,0.25,Mayo,2003,K81,Huiramba,1,0,1,0.05555555555555555,1,5,1,2003-05-01
477,K82,0.346732837055418,Mayo,2003,K82,Lagunillas,1,0,1,0.05555555555555555,1,5,1,2003-05-01
478,K83,0.28427588521564,Mayo,2003,K83,Madero,1,0,1,0.05555555555555555,1,5,1,2003-05-01
479,K84,0.336351644941031,Mayo,2003,K84,Salvador Escalante,1,0,1,0.05555555555555555,1,5,1,2003-05-01
480,K85,0.329652883019413,Mayo,2003,K85,Tingambato,1,0,1,0.05555555555555555,1,5,1,2003-05-01
481,K86,0.171701112877583,Mayo,2003,K86,Tzintzuntzan,1,0,1,0.05555555555555555,1,5,1,2003-05-01
482,L22,0.267679719462303,Mayo,2003,L22,Angamacutiro,0,0,0,0,0,5,1,2003-05-01
483,L23,0.196619812583668,Mayo,2003,L23,Jose Sixto Verduzco,0,0,0,0,0,5,1,2003-05-01
484,L24,0.270416024653313,Mayo,2003,L24,Morelos,0,0,0,0,0,5,1,2003-05-01
485,L25,0.270367132867133,Mayo,2003,L25,Panindicuaro,0,0,0,0,0,5,1,2003-05-01
486,L26,0.454984786110614,Mayo,2003,L26,Penjamillo,0,0,0,0,0,5,1,2003-05-01
487,L27,0.365221464185519,Mayo,2003,L27,Puruandiro,0,0,0,0,0,5,1,2003-05-01
488,M45,0,Mayo,2003,M45,Churumuco,0,0,0,0,0,5,1,2003-05-01
489,N97,0.377417470055507,Mayo,2003,N97,Tlalpujahua,0,0,0,0,0,5,1,2003-05-01
490,O21,0.38831234186013,Mayo,2003,O21,Tepalcatepec,0,0,0,0,0,5,1,2003-05-01
491,O22,0.338878581735725,Mayo,2003,O22,Buenavista,0,0,0,0,0,5,1,2003-05-01
492,O23,0.220581533132805,Mayo,2003,O23,Pajacuaran,0,0,0,0,0,5,1,2003-05-01
493,O24,0.414054947735506,Mayo,2003,O24,Zinapecuaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
494,O25,0.220487804878049,Mayo,2003,O25,Querendaro,0,0,0,0,0,5,1,2003-05-01
495,O26,0.226338729763387,Mayo,2003,O26,Indaparapeo,0,0,0,0,0,5,1,2003-05-01
496,O27,0.239879414298019,Mayo,2003,O27,Ocampo,1,0,1,0.05555555555555555,1,5,1,2003-05-01
497,O28,0.396991681781225,Mayo,2003,O28,Vista Hermosa,0,0,0,0,0,5,1,2003-05-01
498,O29,0.305555555555555,Mayo,2003,O29,Tanhuato,0,0,0,0,0,5,1,2003-05-01
499,O30,0.256571640133284,Mayo,2003,O30,Brisenas,0,0,0,0,0,5,1,2003-05-01
500,O31,0,Mayo,2003,O31,Zinaparo,0,0,0,0,0,5,1,2003-05-01
501,O32,0.26081223628692,Mayo,2003,O32,Churintzio,0,0,0,0,0,5,1,2003-05-01
502,O33,0.355675401228453,Mayo,2003,O33,Numaran,0,0,0,0,0,5,1,2003-05-01
503,O34,0.364257027859368,Mayo,2003,O34,Maravatio,0,0,0,0,0,5,1,2003-05-01
504,O35,0.370379065326948,Mayo,2003,O35,Contepec,0,0,0,0,0,5,1,2003-05-01
505,O36,0.394688112351159,Mayo,2003,O36,Huetamo,0,0,0,0,0,5,1,2003-05-01
506,O37,0.250062578222778,Mayo,2003,O37,San Lucas,0,0,0,0,0,5,1,2003-05-01
507,O39,0.335673478099914,Mayo,2003,O39,Tangancicuaro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
508,O40,0.344500982541937,Mayo,2003,O40,Purepero,1,0,1,0.05555555555555555,1,5,1,2003-05-01
509,O41,0.234552332912989,Mayo,2003,O41,Tlazazalca,0,0,0,0,0,5,1,2003-05-01
510,O43,0.44746835443038,Mayo,2003,O43,Cojumatlan de Regules,0,0,0,0,0,5,1,2003-05-01
511,O44,0.215948963317384,Mayo,2003,O44,Irimbo,0,0,0,0,0,5,1,2003-05-01
512,O45,0.158730158730159,Mayo,2003,O45,Aporo,0,0,0,0,0,5,1,2003-05-01
513,O46,0.376742486525989,Mayo,2003,O46,Tuxpan,1,0,1,0.05555555555555555,1,5,1,2003-05-01
514,O47,0.135775862068966,Mayo,2003,O47,Senguio,0,0,0,0,0,5,1,2003-05-01
515,O48,0.191797845898923,Mayo,2003,O48,Charo,0,0,0,0,0,5,1,2003-05-01
516,O49,0.460949327633805,Mayo,2003,O49,Alvaro Obregon,0,0,0,0,0,5,1,2003-05-01
517,O50,0.307159090909091,Mayo,2003,O50,Chavinda,0,0,0,0,0,5,1,2003-05-01
518,O51,0.297451374916164,Mayo,2003,O51,Tangamandapio,1,0,1,0.05555555555555555,1,5,1,2003-05-01
519,O52,0.399272391083789,Mayo,2003,O52,Ziracuaretiro,1,0,1,0.05555555555555555,1,5,1,2003-05-01
